v,mean_pnl,std_pnl,p10,p25,p50,p75,p90,mean_multiplier,std_multiplier,p10_multiplier,p90_multiplier,mean_rank,p10_rank,p90_rank,expected_regret,p90_regret,prob_best_response,label,group
36,164085.42100722902,23696.401680943185,132696.0505395901,146166.72707707138,166372.74188329332,179843.41842077463,193314.0949582559,0.5189453061224489,0.057440326232687924,0.4428571428571429,0.5897959183673469,24.3396,20.0,29.0,43119.693482191375,68631.60689133209,0.0032,AI weight = 30%,ai_weight
37,170264.39227106224,23060.643674468345,142079.92026296572,155269.95770591617,168459.99514886664,188245.05131329226,201435.0887562427,0.5452832653061225,0.05708858773414686,0.47551020408163264,0.6224489795918368,22.7264,18.0,27.0,36940.72221835813,60737.4803017315,0.0052,AI weight = 30%,ai_weight
38,175985.47278825892,22154.389420100433,144447.81262306988,163811.91014569928,176721.30849411883,189630.70684253838,202540.105190958,0.5716081632653062,0.05603736243945801,0.49183673469387756,0.6387755102040817,21.114,17.0,26.0,31219.64170116146,52789.07104633743,0.0082,AI weight = 30%,ai_weight
39,180848.3546513963,21500.72496667334,152920.21630519303,165553.38152263698,178186.54674008087,197136.29456624683,209769.45978369072,0.596675918367347,0.05557312649867726,0.5244897959183673,0.6714285714285715,19.5786,15.0,24.0,26356.75983802405,45484.11591587824,0.0094,AI weight = 30%,ai_weight
40,187864.64983274878,20446.963897398233,160867.43844605787,173225.96963703563,185584.50082801338,204122.29761448002,216480.82880545774,0.6284734693877551,0.05402389278137633,0.5571428571428572,0.7040816326530612,17.631,13.0,22.0,19340.464656671593,36585.136642465426,0.0336,AI weight = 30%,ai_weight
41,198767.56575665055,19107.52024028307,174307.34111624619,186391.23828075783,198475.13544526938,210559.03260978093,222642.9297742925,0.672218775510204,0.051632268941057255,0.6061224489795918,0.736734693877551,14.9516,11.0,19.0,8437.548732769828,20567.136948361207,0.2284,AI weight = 30%,ai_weight
42,200174.51587423673,18131.898127774897,175114.07856899058,186923.34170703596,198732.6048450814,210541.86798312678,222351.13112117222,0.6917420408163265,0.050135387175430486,0.6224489795918368,0.753061224489796,13.7558,10.0,18.0,7030.598615183645,16973.671043358743,0.1874,AI weight = 30%,ai_weight
43,200341.82292315993,17259.28600642212,175646.18199526882,187180.81110684804,198715.44021842728,210250.0693300065,221784.69844158576,0.7086857142857144,0.04885883344900387,0.6387755102040817,0.7693877551020408,12.718,9.0,17.0,6863.29156626043,14831.611298617849,0.1398,AI weight = 30%,ai_weight
44,199645.12561238083,16445.495175632914,176026.8033430536,187292.9368430189,198559.07034298417,209825.20384294947,221091.33734291472,0.7235559183673469,0.04766460124395363,0.6551020408163265,0.7857142857142857,11.8072,8.0,16.0,7559.988877039543,15524.46372167833,0.1096,AI weight = 30%,ai_weight
45,198035.4633765096,15638.522257162453,176144.15890034492,187142.0511265015,198139.94335265807,209137.83557881467,220135.72780497128,0.7364244897959183,0.046431226477123444,0.6714285714285715,0.8020408163265307,11.019,7.0,15.0,9169.651112910784,17918.035370201163,0.0586,AI weight = 30%,ai_weight
46,199634.98609223086,14368.23435875965,181358.09866000144,192087.74961234932,202817.40056469722,208182.22604087117,218911.87699321908,0.7597028571428571,0.04372619745861652,0.7040816326530612,0.8183673469387756,9.5932,6.0,13.0,7570.128397189531,18213.813597619563,0.1946,AI weight = 30%,ai_weight
47,194748.8639932959,13838.857871204675,175574.14619350142,186035.5558720406,196496.96555057983,206958.37522911903,212189.0800683886,0.7639314285714286,0.043195046100953226,0.7040816326530612,0.8183673469387756,9.3342,6.0,13.0,12456.250496124452,22900.989251767955,0.0116,AI weight = 30%,ai_weight
48,189844.8603034847,13305.858718554313,174924.6463676626,180022.08877826118,190216.97359945838,200411.85842065557,205509.30083125414,0.7681959183673469,0.042617158212322516,0.7204081632653061,0.8183673469387756,9.073,6.0,12.0,17360.254185935704,28273.01993589275,0.0032,AI weight = 30%,ai_weight
49,184858.20230794308,12830.74510963022,169157.34774285075,174124.0865018955,184057.5640199851,193991.04153807467,198957.78029711943,0.7720195918367349,0.042176881646695995,0.7204081632653061,0.8183673469387756,8.8388,6.0,12.0,22346.912181477262,33618.62699526266,0.0012,AI weight = 30%,ai_weight
50,181737.96631585964,12038.875955729318,168226.08422552986,173062.11933302085,182734.18954800276,187570.22465549377,197242.2948704757,0.7823510204081633,0.04064343464417269,0.736734693877551,0.8346938775510204,8.206,5.0,11.0,25467.148173560734,37496.91327676008,0.0026,AI weight = 30%,ai_weight
51,179277.62691974104,11166.570595521394,162328.08194916422,171738.74486103855,181149.40777291288,185854.73922885003,195265.40214072433,0.7955461224489796,0.03874569907961202,0.736734693877551,0.8510204081632653,7.3978,4.0,11.0,27927.48756967931,41493.522001379635,0.0028,AI weight = 30%,ai_weight
52,173882.28474652104,10670.533863857825,161004.70747718192,165579.33528156526,174728.59089033198,179303.2186947153,188452.47430348198,0.7990204081632654,0.038082398224909636,0.753061224489796,0.8510204081632653,7.185,4.0,10.0,33322.82974289933,47056.10755125378,0.0002,AI weight = 30%,ai_weight
53,168521.08702317925,10222.569396900728,155079.43605145544,163971.76932197926,168417.93595724116,177310.26922776498,181756.43586302688,0.8024195918367347,0.037537750130785676,0.753061224489796,0.8510204081632653,6.9768,4.0,10.0,38684.02746624113,52629.21187005745,0.0002,AI weight = 30%,ai_weight
54,163120.72221465714,9816.793737400221,149220.02359284242,157858.29019849413,162177.42350131998,170815.69010697168,175134.82340979754,0.805606530612245,0.03710795019058503,0.753061224489796,0.8510204081632653,6.7816,4.0,10.0,44084.392274763224,58159.093687302,0.0,AI weight = 30%,ai_weight
55,157665.73307318756,9419.757996827573,143360.61113422943,151744.811075009,160129.01101578862,164321.1109861784,168513.2109565682,0.8087738775510205,0.03668614021169058,0.753061224489796,0.8510204081632653,6.5876,4.0,10.0,49539.38141623281,64272.572810787125,0.0,AI weight = 30%,ai_weight
25,44037.651631181194,17706.327554747277,25848.88193742954,34161.08817714789,42473.29441686619,59097.70689630284,67409.91313602113,0.18470530612244898,0.03477811913180025,0.1489795918367346,0.23061224489795917,44.8118,42.0,47.0,163529.64734110946,190645.55034315988,0.0,AI weight = 40%,ai_weight
26,50614.6775269493,19013.707449861962,24518.19979817637,40850.95591832466,49017.333978398834,65350.090098547065,73516.46815862118,0.20115265306122446,0.03801292010348371,0.1489795918367346,0.24693877551020404,43.8044,41.0,47.0,156952.62144534136,184471.96178346034,0.0,AI weight = 40%,ai_weight
27,50789.43801743489,18964.09119523172,23187.51765892323,39228.61741978316,47249.16730021314,63290.26706107301,71310.81694150296,0.20516571428571428,0.03860306588053502,0.1489795918367346,0.24693877551020404,43.5586,41.0,47.0,156777.86095485574,184941.33171428595,0.0,AI weight = 40%,ai_weight
28,51005.90536729872,18889.087967484928,29731.557220455885,37606.27892124164,53355.722322813206,61230.44402359896,76979.88742517047,0.20941387755102042,0.0391624345159724,0.16530612244897958,0.2632653061224489,43.2984,40.0,46.0,156561.39360499193,183849.7278203078,0.0,AI weight = 40%,ai_weight
29,51174.93178406464,18883.757424303432,28267.487570188445,35997.60979934284,51457.85425765171,59187.9764868061,74648.22094511491,0.21368816326530615,0.03988374756861018,0.16530612244897958,0.2632653061224489,43.0366,40.0,46.0,156392.36718822602,183945.3894331829,0.0,AI weight = 40%,ai_weight
30,60724.2667046447,20280.69944046147,34405.06146972538,49579.00510473222,57165.97692223561,72339.92055724241,87513.86419224925,0.23826938775510204,0.04364237382410489,0.18163265306122445,0.29591836734693877,41.531,38.0,45.0,146843.03226764593,174608.94790480786,0.0,AI weight = 40%,ai_weight
31,77268.50334013965,21762.743786183688,47700.15595181275,62587.79876351752,77475.44157522236,92363.08438692713,107250.72719863197,0.2791379591836734,0.04773221753442692,0.2142857142857143,0.3448979591836735,39.0278,35.0,43.0,130298.79563215101,159763.3323576547,0.0,AI weight = 40%,ai_weight
32,84768.92641875884,22117.9113854655,53121.97779309466,67723.31978149741,82324.66176990024,96926.00375830298,111527.3457467058,0.30138448979591836,0.04946240661995804,0.23061224489795917,0.36122448979591837,37.6652,34.0,42.0,122798.3725535318,151360.7769811222,0.0,AI weight = 40%,ai_weight
33,98018.95715125845,22798.419851868828,72572.53997617534,79730.0605587257,101202.62230637687,115517.66347147766,129832.70463657839,0.33763591836734697,0.05200391606694036,0.2795918367346939,0.41020408163265304,35.4448,31.0,39.0,109548.34182103218,138777.11769934188,0.0,AI weight = 40%,ai_weight
34,117910.57984423175,23639.765185084634,84180.56707256762,105228.49916238216,119260.45388892514,133292.4086154682,147324.36334201123,0.39073632653061224,0.05501091722174496,0.31224489795918364,0.4591836734693878,32.1924,28.0,37.0,89656.7191280589,117941.29114297556,0.0,AI weight = 40%,ai_weight
35,138849.56783754934,24066.026231280393,108999.58699514062,122750.90262715271,136502.2182591649,157129.19170718314,170880.50733919526,0.4484310204081633,0.05714576328470105,0.37755102040816335,0.5244897959183673,28.6586,24.0,33.0,68717.73113474128,96608.67566594691,0.0,AI weight = 40%,ai_weight
36,155237.8806574113,23543.769449246083,125960.71227084944,139431.38880833075,152902.06534581204,173108.08015203397,186578.75668951526,0.49749877551020416,0.05707034410205265,0.42653061224489797,0.573469387755102,25.6532,21.0,30.0,52329.41831487937,77862.98207019083,0.0008,AI weight = 40%,ai_weight
37,163119.348988216,22910.09642373803,135484.90154149054,148674.93898444096,161864.97642739138,181650.03259181706,194840.07003476747,0.5275951020408164,0.056715895191268365,0.4591836734693878,0.6061224489795918,23.8098,19.0,28.0,44447.949984074665,68707.23555147625,0.0012,AI weight = 40%,ai_weight
38,170338.9019506602,22451.105185418837,144447.81262306988,157357.21097148943,170266.60931990904,183176.0076683286,196085.4060167482,0.5573257142857143,0.05678787596376949,0.49183673469387756,0.6224489795918368,21.9888,18.0,26.0,37228.397021630466,60034.942151147,0.0052,AI weight = 40%,ai_weight
39,176766.5789696402,21523.392563294554,146603.63369647108,159236.798913915,178186.54674008087,190819.71195752482,203452.87717496871,0.5861257142857142,0.05563171564934098,0.5081632653061224,0.6551020408163265,20.2248,16.0,25.0,30800.720002650465,51562.53846902386,0.0066,AI weight = 40%,ai_weight
40,185255.76389833336,20730.280085144943,160867.43844605787,173225.96963703563,185584.50082801338,197943.03201899113,210301.56320996888,0.6215804081632654,0.054772455914116246,0.5571428571428572,0.6877551020408164,18.0532,14.0,22.0,22311.535073957275,41135.52199932441,0.0246,AI weight = 40%,ai_weight
41,197142.28158802376,19300.15871282027,174307.34111624619,186391.23828075783,198475.13544526938,210559.03260978093,222642.9297742925,0.6678269387755102,0.05215281589311365,0.6061224489795918,0.736734693877551,15.2206,11.0,19.0,10425.017384266914,24251.72922673798,0.1856,AI weight = 40%,ai_weight
42,199468.3219385816,18389.751869088162,175114.07856899058,186923.34170703596,198732.6048450814,210541.86798312678,222351.13112117222,0.6897893877551021,0.05084836256632853,0.6224489795918368,0.753061224489796,13.8754,10.0,18.0,8098.97703370904,19639.46605528894,0.1754,AI weight = 40%,ai_weight
43,200575.97589412497,17368.456411213214,175646.18199526882,187180.81110684804,198715.44021842728,210250.0693300065,221784.69844158576,0.7093485714285714,0.04916788091616235,0.6387755102040817,0.7693877551020408,12.6774,9.0,17.0,6991.32307816565,15636.589457849186,0.1506,AI weight = 40%,ai_weight
44,200552.04935912805,16405.503570820823,181659.87009303627,187292.9368430189,198559.07034298417,209825.20384294947,221091.33734291472,0.7261844897959183,0.04754869206176625,0.6714285714285715,0.7857142857142857,11.6462,8.0,15.0,7015.249613162616,14987.981174060958,0.1312,AI weight = 40%,ai_weight
45,199305.7199286307,15564.889122822638,176144.15890034492,187142.0511265015,198139.94335265807,209137.83557881467,220135.72780497128,0.7401959183673469,0.046212607564125666,0.6714285714285715,0.8020408163265307,10.788,7.0,15.0,8261.579043659976,15943.5907120044,0.0712,AI weight = 40%,ai_weight
46,201299.15495494002,14226.108118324853,181358.09866000144,192087.74961234932,202817.40056469722,213547.05151704513,218911.87699321908,0.7647673469387756,0.0432936711023413,0.7040816326530612,0.8183673469387756,9.283,6.0,13.0,6268.14401735065,14708.711173149757,0.2316,AI weight = 40%,ai_weight
47,196146.5083263488,13695.770345670157,180804.85103277102,186035.5558720406,196496.96555057983,206958.37522911903,212189.0800683886,0.7682938775510204,0.04274842887867541,0.7204081632653061,0.8183673469387756,9.067,6.0,12.0,11420.790645941894,20915.25938444311,0.0102,AI weight = 40%,ai_weight
48,190932.6545139064,13221.047856003039,174924.6463676626,180022.08877826118,190216.97359945838,200411.85842065557,205509.30083125414,0.77168,0.04234551862678934,0.7204081632653061,0.8183673469387756,8.8596,6.0,12.0,16634.64445838424,27036.715111115278,0.001,AI weight = 40%,ai_weight
49,185737.315068294,12754.968811893465,169157.34774285075,179090.82526094033,184057.5640199851,193991.04153807467,203924.5190561642,0.774909387755102,0.04192779183048033,0.7204081632653061,0.8346938775510204,8.6618,5.0,12.0,21829.983903996617,32543.417172051617,0.0002,AI weight = 40%,ai_weight
50,182386.96222728494,11972.136762963604,168226.08422552986,173062.11933302085,182734.18954800276,192406.25976298473,197242.2948704757,0.7845420408163266,0.040418122079332514,0.736734693877551,0.8346938775510204,8.0718,5.0,11.0,25180.33674500572,36411.152188574226,0.0016,AI weight = 40%,ai_weight
51,179685.10862382522,11156.652013017803,167033.4134051014,171738.74486103855,181149.40777291288,185854.73922885003,195265.40214072433,0.79696,0.03871128364206179,0.753061224489796,0.8510204081632653,7.3112,4.0,10.0,27882.190348465432,40177.891612145526,0.0028,AI weight = 40%,ai_weight
52,174136.63405244474,10707.615486636578,161004.70747718192,165579.33528156526,174728.59089033198,183877.84649909864,188452.47430348198,0.7999281632653062,0.03821473997495735,0.753061224489796,0.8510204081632653,7.1294,4.0,10.0,33430.664919845905,46295.96939153168,0.0,AI weight = 40%,ai_weight
53,168675.81362208637,10268.465882173181,155079.43605145544,163971.76932197926,168417.93595724116,177310.26922776498,181756.43586302688,0.8029877551020409,0.037706284158694654,0.753061224489796,0.8510204081632653,6.942,4.0,10.0,38891.485350204304,52078.24986364055,0.0002,AI weight = 40%,ai_weight
54,163236.4749871729,9823.609213538224,149220.02359284242,157858.29019849413,162177.42350131998,170815.69010697168,175134.82340979754,0.8060440816326531,0.03713371301659721,0.753061224489796,0.8510204081632653,6.7548,4.0,10.0,44330.82398511777,57869.18824957663,0.0,AI weight = 40%,ai_weight
55,157742.02929264866,9437.704410014469,147133.50110758038,151744.811075009,160129.01101578862,164321.1109861784,168513.2109565682,0.8090710204081633,0.036756034218595336,0.7677551020408169,0.8510204081632653,6.5694,4.0,9.100000000000364,49825.269679642,63934.65170401649,0.0,AI weight = 40%,ai_weight
25,37115.246274743775,16599.22994745645,17536.675697711296,25848.88193742954,34161.08817714789,50785.50065658454,59097.70689630284,0.1711085714285714,0.03260359861884564,0.13265306122448983,0.2142857142857143,45.6446,43.0,48.0,172877.59072696266,198427.8205319635,0.0,AI weight = 50%,ai_weight
26,42725.95632091769,17665.980150465715,24518.19979817637,32684.577858250545,40850.95591832466,57183.71203847295,65350.090098547065,0.18538122448979588,0.035318492923075755,0.1489795918367346,0.23061224489795917,44.7704,42.0,47.0,167266.88068078874,194039.8262346469,0.0,AI weight = 50%,ai_weight
